app_name,publisher,category,revenue,downloads,arpu,growth_rate,dau,score,priority,source
WeightDrop Weight Loss Tracker,VisualHype,Health & Fitness,0.0,263,0.0,0.0,80.0,2.1851823222571185,P2,Nutrition
Счетчик калорий - СИТ 30,Sukhacheva Ekaterina,Health & Fitness,6.26,3,2.0866666666666664,0.0468227424749164,,2.16961210475343,P2,Nutrition
MyRealFood: Escáner y recetas,MYREALFOOD APP,Health & Fitness,0.0,4,0.0,0.0,75.0,2.1677269481268886,P2,Nutrition
AI Calorie Tracker: SimpliFit,PIXELTIDE,Food & Drink,44.55,36,1.2374999999999998,-0.8749649172046028,,2.1409488759176125,P2,Nutrition
MyWeight²,Gong Zhang,Health & Fitness,12.39,7,1.77,-0.3600206611570248,,2.0713522798507205,P2,Nutrition
MyNutrigeo,Progeo srl,Health & Fitness,11.18,1267,0.008823993685872139,-0.15174506828528073,,2.052294911859214,P2,Nutrition
Fast Tract Diet,Norm Robillard,Health & Fitness,22.0,91,0.24175824175824176,-0.5288070250588992,,2.0358892357947482,P2,Nutrition
منبه المياه - Water Reminder,Romman Smart Applications,Health & Fitness,0.0,508,0.0,0.0,45.0,2.029566788566728,P2,Nutrition
ALLiCANEAT - Food Intolerances,Steffen Mauser,Food & Drink,4.12,136,0.030294117647058826,0.31629392971246006,,2.024959309408789,P2,Nutrition
Drink Water ∙ Daily Reminder,AppRover,Health & Fitness,0.0,62,0.0,0.0,29.0,1.9107337367444115,P2,Nutrition
CalorieX: AI Calorie Counter,3314396 Nova Scotia,Health & Fitness,25.59,72,0.35541666666666666,-0.7849760524325686,,1.8664210990054284,P2,Nutrition
Dietbox,Dietbox Software Nutricional,Health & Fitness,0.0,4,0.0,0.0,24.0,1.8595505077732655,P2,Nutrition
SmartDiet ダイエットの体重記録で痩せるダイエット,Komorebi,Health & Fitness,0.0,8,0.0,0.0,23.0,1.8480396460518627,P2,Nutrition
Yummeal - Cuisiner sain,Agbohou Christian,Food & Drink,19.64,121,0.16231404958677687,-0.6926928493193554,,1.8075054993085917,P2,Nutrition
Easy Weight Loss Fitness Tips!,Michael Quach,Medical,0.0,22,0.0,0.0,19.0,1.7963660009411537,P2,Nutrition
BMI Calculator‰,Tim O's Studios,Health & Fitness,0.0,116,0.0,0.0,19.0,1.7963660009411537,P2,Nutrition
Dieture,Dieture,Health & Fitness,0.0,4,0.0,0.0,17.0,1.7662834232882982,P2,Nutrition
Dukan Premium,Docteur Dukan,Health & Fitness,15.02,10,1.502,-0.7485771677268163,,1.7519308272106437,P2,Nutrition
喝水时间 - 健康喝水提醒助手,Shenzhen Xinchuang Information Technology,Health & Fitness,0.0,32,0.0,-1.0,586.0,1.7237562841195022,P2,Nutrition
Waterlogged — Drink More Water,Day Logger,Health & Fitness,0.0,1468,0.0,-1.0,321.0,1.5609695155562484,P2,Nutrition
Calorie-Calculator,Benjamin Lochmann,Health & Fitness,0.0,8,0.0,0.0,6.0,1.4846071979258813,P2,Nutrition
CALANO — Calorie Tracker,Cayden James,Health & Fitness,13.29,996,0.013343373493975902,-0.8198454656364376,,1.4708094553016204,P2,Nutrition
Tính Calo và Hỗ trợ Eat Clean,Healthy Food Dev Team,Health & Fitness,0.0,10,0.0,0.0,5.0,1.4352957025623496,P2,Nutrition
慢吞吞,恺诚 吉,Food & Drink,6.38,2,3.19,-0.8141025641025641,,1.4284833683635718,P2,Nutrition
Scelta: Weight Loss Tracker,Joe Waldow,Health & Fitness,11.22,489,0.02294478527607362,-0.8037775445960126,,1.4034544529107187,P2,Nutrition
Gallstones,Personal Remedies,Medical,9.52,8,1.19,-0.8596904937361828,,1.38236131446995,P2,Nutrition
Drink Water Reminder N Tracker,Phoenix Games,Health & Fitness,0.0,348,0.0,-1.0,130.0,1.3164949153913144,P2,Nutrition
30 plants a week: Plant Points,Everett App Development,Health & Fitness,4.17,7,0.5957142857142858,-0.5035714285714286,,1.2676478884450273,P2,Nutrition
Kojo: Diet & Calorie Counter,Ikigai development,Health & Fitness,10.59,1717,0.006167734420500874,-0.9231662192556048,,1.253587693829447,P2,Nutrition
Diyetkolik - Kalori Hesaplama,PCI Yazilim Danismanlik ve Organizasyon,Health & Fitness,0.0,4,0.0,0.0,2.0,1.1874716549236923,P2,Nutrition
Blood Type Diet®,D'Adamo Personalized Nutrition,Health & Fitness,6.32,759,0.008326745718050066,-0.7402383888203864,,1.179471060341866,P2,Nutrition
Drink water reminder,Hieu Nguyen,Health & Fitness,0.0,277,0.0,-1.0,68.0,1.1412267331356831,P2,Nutrition
Calories Counter & Calculator,AR Code,Health & Fitness,0.0,12,0.0,-1.0,60.0,1.1073745554119234,P2,Nutrition
My Daily Diet: Weight Watch,Pixster Studio,Health & Fitness,0.0,4,0.0,-1.0,55.0,1.0838410732036317,P2,Nutrition
AI Calorie Tracker: MyFitCal,KAYMA TECH APPS,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
AI Food Calorie Counter,R Corporation Ltd SIA,Food & Drink,0.0,6209,0.0,0.0,,0.9999999999999999,P2,Nutrition
OMAD - One Button Tracker,dierbro srls,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
FoodTrackerPro - Daily Food Eating Log,Aspyre Solutions,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
FitScanAi,Little Grass,Health & Fitness,0.0,99,0.0,0.0,,0.9999999999999999,P2,Nutrition
UnSugar: Sugar Detox Tracker,Avem Group,Health & Fitness,0.0,3,0.0,0.0,,0.9999999999999999,P2,Nutrition
Weight Tracker  Fat loss,David Serrano Canales,Health & Fitness,0.0,4,0.0,0.0,,0.9999999999999999,P2,Nutrition
16:8 Intermittent Fasting Easy,FlashSoft,Health & Fitness,0.0,38,0.0,0.0,,0.9999999999999999,P2,Nutrition
BMI Calculator: Weight Tracker,Abishkking,Health & Fitness,0.0,659,0.0,0.0,,0.9999999999999999,P2,Nutrition
Drink Water Reminder: Tracker,Helikanon,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
My Health! - Fitness Tracker,Bala Murugan,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
ИМТ Калькулятор: Контроль Веса,Aleksei Metelkin,Health & Fitness,0.0,12,0.0,0.0,,0.9999999999999999,P2,Nutrition
瘦身秤 Slim Body,ReFleX Wireless,Health & Fitness,0.0,3,0.0,0.0,,0.9999999999999999,P2,Nutrition
دايت كير,Tagzia Group Company,Lifestyle,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
"减肥计算器:食物热量计算器查询助手,减肥打卡饮食记录软件",Beijing Youngsense Health Technology,Reference,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
sinCephalea,Perfood,Medical,0.0,206,0.0,0.0,,0.9999999999999999,P2,Nutrition
Keto Diet | Plan Easy 30 Days,Alejandro Barrios Garcia,Health & Fitness,0.0,410,0.0,0.0,,0.9999999999999999,P2,Nutrition
Healthy Weight Loss - Welly,Wellness Technologies,Health & Fitness,0.0,369,0.0,0.0,,0.9999999999999999,P2,Nutrition
Diet Plan | Easy Weight Loss,Alejandro Barrios Garcia,Health & Fitness,0.0,4,0.0,0.0,,0.9999999999999999,P2,Nutrition
Il mio diario del peso,acty,Health & Fitness,0.0,23,0.0,0.0,,0.9999999999999999,P2,Nutrition
My Klinik,K HOLDING MEDICAL COMPANY,Medical,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
iF - InterFast,Hans Babylone,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Glycemic Index,Kubilay Erdogan,Reference,0.0,12,0.0,0.0,,0.9999999999999999,P2,Nutrition
Weight,Sonya Marcarelli,Health & Fitness,0.0,3,0.0,0.0,,0.9999999999999999,P2,Nutrition
Nootric: Nutrición a Medida,nootric,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Weigh In: Weight Tracker,Simon Strudwick,Health & Fitness,0.0,1373,0.0,0.0,,0.9999999999999999,P2,Nutrition
Mon Alimentation Grossesse,ouamassi brahim,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
My Mediterranean Diet Tracker,Primaeyu,Health & Fitness,0.0,26,0.0,0.0,,0.9999999999999999,P2,Nutrition
Daily Water Tracker Reminder,App Holdings,Medical,0.0,8,0.0,0.0,0.0,0.9999999999999999,P2,Nutrition
Diet Station,Abdulrahman Alkhalifi,Food & Drink,0.0,13,0.0,0.0,,0.9999999999999999,P2,Nutrition
Nutrition Info,Mike Thomas,Health & Fitness,0.0,46,0.0,0.0,,0.9999999999999999,P2,Nutrition
瘦身计划 - 体重管理,永足 杨,Health & Fitness,0.0,3,0.0,0.0,,0.9999999999999999,P2,Nutrition
حساب سعرات - مراقبة كالوري,ahmed shaqoura,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
"吃饭打卡-饮食记录和减肥健身,轻断食健康管理日记本",月红 韩,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Freshwell,Freshwell Low Carb Project,Health & Fitness,0.0,1469,0.0,0.0,,0.9999999999999999,P2,Nutrition
LyfeMD,LyfeMD,Medical,0.0,9,0.0,0.0,,0.9999999999999999,P2,Nutrition
Ideal Weight & BMI Calculator,Italy4.me,Health & Fitness,0.0,4,0.0,0.0,,0.9999999999999999,P2,Nutrition
Nutrition Tracker: NutriCoach,Nutricoach,Health & Fitness,0.0,3,0.0,0.0,,0.9999999999999999,P2,Nutrition
Basic Kuwait,Dana Al Otaibi,Food & Drink,0.0,3,0.0,0.0,,0.9999999999999999,P2,Nutrition
Keto Calculator,Marcel Bartecki,Health & Fitness,0.0,5,0.0,0.0,,0.9999999999999999,P2,Nutrition
Keto Checker,FitFlow,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
"BMI计算器, 身體質量指數: BMI Calculator",Phan Nhat Đang,Health & Fitness,0.0,6,0.0,0.0,,0.9999999999999999,P2,Nutrition
SCNutrition,sara caldini,Health & Fitness,0.0,13,0.0,0.0,,0.9999999999999999,P2,Nutrition
Intermittent Fasting Beginners,Alejandro Barrios Garcia,Health & Fitness,0.0,3,0.0,0.0,,0.9999999999999999,P2,Nutrition
Organic Meals: Fasting Tracker,OrganicApps,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
"Калькулятор калорий, расчет",Phan Nhat Đang,Health & Fitness,0.0,7,0.0,0.0,,0.9999999999999999,P2,Nutrition
Macro Calculator - Macro Calc,Phan Nhat Đang,Health & Fitness,0.0,8,0.0,0.0,,0.9999999999999999,P2,Nutrition
Fasty: Fasting Tracker,Douglas Marttila,Health & Fitness,0.0,17,0.0,0.0,,0.9999999999999999,P2,Nutrition
Starfit,RUNSTAR FL,Health & Fitness,0.0,23656,0.0,0.0,,0.9999999999999999,P2,Nutrition
Willpwr+ EE: Emotional Eating,PsychSolutions,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
BMI Calculator & Meal Planner,The Four Horsemen Apps,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Food Check AI – What’s Inside,Fazil Loladia,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Body Mass Index Calculator App,Innovation Mobile Apps,Medical,0.0,11,0.0,0.0,,0.9999999999999999,P2,Nutrition
BMI Calculator ~,Lucky Labs,Health & Fitness,0.0,65,0.0,0.0,,0.9999999999999999,P2,Nutrition
السعرات الحرارية في الاطعمه,hemidi dev,Health & Fitness,0.0,9,0.0,0.0,,0.9999999999999999,P2,Nutrition
Pepe’s Kalorienzähler,Philipp Neuser,Lifestyle,0.0,210,0.0,0.0,,0.9999999999999999,P2,Nutrition
FITAGE,FITAGE B.V.,Health & Fitness,0.0,434,0.0,0.0,,0.9999999999999999,P2,Nutrition
Emma: Scansione dei prodotti,Aleksandr Sabri,Health & Fitness,0.0,62,0.0,0.0,,0.9999999999999999,P2,Nutrition
Weight Loss Tracker Pro,Ferran Espuna,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Plantevo: Vegan Nutrition,Alexandre Claude Rene Linares,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Alkaline Diet Recipe,Riafy Technologies,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
PKU Bite,Imobisoft,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Hexis Live,Applied Behaviour Systems,Health & Fitness,0.0,12,0.0,0.0,,0.9999999999999999,P2,Nutrition
Weight Loss Tracker Easy | BMI,Alejandro Barrios Garcia,Lifestyle,0.0,7,0.0,0.0,,0.9999999999999999,P2,Nutrition
Smokeless: Bağımlılık Takibi,Ali Kurnaz,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Daily Meal Planner,Futasaji,Health & Fitness,0.0,2589,0.0,0.0,,0.9999999999999999,P2,Nutrition
Potassium Counter & Tracker,First Line Medical Communications,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Metadieta MyDiet,Me.Te.Da. srl,Health & Fitness,0.0,30,0.0,0.0,,0.9999999999999999,P2,Nutrition
Drink Water Reminder (Tracker),Nikola Radenkovic,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
减肥操 - 每日减肥&瘦身&有氧健身操,同兴 张,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
SimCalories - Tracker,Maurice Muller,Health & Fitness,0.0,3,0.0,0.0,,0.9999999999999999,P2,Nutrition
智食物,花香满盈科技,Reference,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Chewbe,Bodi Electronics,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
BMI Calculator and Tracker,SHPAVDA,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Low FODMAP Diet: IBS Tracker,"HEALTH, FITNESS, WELNESS, MEDICAL - IT SOLUTIONS",Health & Fitness,0.0,241,0.0,0.0,,0.9999999999999999,P2,Nutrition
EnvisionBody,Envisionbody,Health & Fitness,0.0,6,0.0,0.0,,0.9999999999999999,P2,Nutrition
Kilo Takibi-VKİ Hesaplama,Nexoft,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Go-Keto,Keto Connect B.V.,Health & Fitness,0.0,248,0.0,0.0,,0.9999999999999999,P2,Nutrition
Weight Tracker: BMI Calculator,Andrei Nemtsou,Medical,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
BMI Calculator: Calculate BMI,Kupertino Labs,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Vively: A Metabolic Health App,Vively Healthcare,Health & Fitness,0.0,9,0.0,0.0,,0.9999999999999999,P2,Nutrition
Fiber,Marco Vito Giunta,Health & Fitness,0.0,388,0.0,0.0,,0.9999999999999999,P2,Nutrition
Nüfast: Intermittent Fasting,Framedata,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Body Weight Notepad,NAOYA ONO,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Calorie Calculator & Food Log,Riafy Technologies,Health & Fitness,0.0,5,0.0,0.0,,0.9999999999999999,P2,Nutrition
Simple BMI evaluator,Sonya Marcarelli,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Simple Scales - Weight Tracker,Toast Studio Australia,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
TDEE Calculator + BMR + BMI,Intemodino Group,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Counterweight,Counterweight,Health & Fitness,0.0,3,0.0,0.0,,0.9999999999999999,P2,Nutrition
Feel Great - Fasting Coach,Unicity,Health & Fitness,0.0,15,0.0,0.0,,0.9999999999999999,P2,Nutrition
Happy Diet,Zumbat Hub,Health & Fitness,0.0,62,0.0,0.0,,0.9999999999999999,P2,Nutrition
Weight Loss Coach: FitWise,Bytes & Pixels,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
"吃饭日记 - 三餐记录,养胃饮食计划和减肥工具",月红 韩,Health & Fitness,0.0,0,0.0,0.0,,0.9999999999999999,P2,Nutrition
Ivim Health,Ivím Technologies,Medical,0.0,8146,0.0,0.0,,0.9999999999999999,P2,Nutrition
스마트다이어트 - 몸무게 기록,seunghyun shin,Health & Fitness,0.0,3,0.0,0.0,,0.9999999999999999,P2,Nutrition
Intuitive Eating Diary - Munch,Tristan Clarke,Health & Fitness,0.0,4,0.0,0.0,,0.9999999999999999,P2,Nutrition
Alloweat dla Klientów,Alloweatteam,Health & Fitness,0.0,3,0.0,0.0,,0.9999999999999999,P2,Nutrition
BMI 계산기 단순,Mikrasya,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Juniper – Women’s Weight Loss,Euc Services Pty,Health & Fitness,0.0,10248,0.0,0.0,,0.9999999999999999,P2,Nutrition
Fitme,Fitme Dev,Health & Fitness,0.0,6,0.0,0.0,,0.9999999999999999,P2,Nutrition
Le Jeûne de Mathilde,Mathilde Nussbaum,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
体重日记 - 健康减肥瘦身，记录更好的自己,青岛四正木每网络科技有限公司,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Raw Food Recipe & Meal Planner,Riafy Technologies,Food & Drink,0.0,9,0.0,0.0,,0.9999999999999999,P2,Nutrition
Weight Loss Tracker :Weightfit,Hiren Tank,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
PyraMealTracker,TIM KONIG,Health & Fitness,0.0,39,0.0,0.0,,0.9999999999999999,P2,Nutrition
iWatchLBS,Gregg Van Orden,Health & Fitness,0.0,12,0.0,0.0,,0.9999999999999999,P2,Nutrition
Supportive: Social Weight Loss,Lightweight Labs,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Quit Sugar: No Treat Today,Tortuba,Health & Fitness,0.0,62,0.0,0.0,,0.9999999999999999,P2,Nutrition
Plate Ai - Calorie Counter,Must Have Apps SRL,Food & Drink,0.0,17,0.0,0.0,,0.9999999999999999,P2,Nutrition
My Little Popcat,Daegun Choi,Lifestyle,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Dance Lessons For Weightloss,Riafy Technologies,Health & Fitness,0.0,16,0.0,0.0,,0.9999999999999999,P2,Nutrition
Вода: Напоминание. Трекер Воды,Denis Prokopchuk,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Water Tracker Daily: Hydration Balance App Logger with Reminder and Intake Counter and Log Monitor,App Holdings,Medical,0.0,3,0.0,0.0,,0.9999999999999999,P2,Nutrition
Meal Reminders,Pedro Anibarro,Health & Fitness,0.0,10,0.0,0.0,,0.9999999999999999,P2,Nutrition
体脂肪率計算,Lida Lee,Health & Fitness,0.0,3,0.0,0.0,,0.9999999999999999,P2,Nutrition
Children BMI Calculator,Lida Lee,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Дневник Питания - Мой Рацион!,Dmitry Shabanov,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
rehasonanz,koviko,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
"Weight Loss Tracker - BMI, BMR",Asad Ahsan,Health & Fitness,0.0,7,0.0,0.0,,0.9999999999999999,P2,Nutrition
FoodLog - Ernhrungstagebuch,LogFor.Life,Health & Fitness,0.0,580,0.0,0.0,,0.9999999999999999,P2,Nutrition
MyDietX: Contacalorie AI,Alexander Etinger,Health & Fitness,0.0,22,0.0,0.0,,0.9999999999999999,P2,Nutrition
Neatic - Natrliche Ernhrung,IZuBE,Health & Fitness,0.0,613,0.0,0.0,,0.9999999999999999,P2,Nutrition
カロリー記録 - 摂取カロリーを記録・管理・分析,NAOYA ONO,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Carb Cycling Tracker・Carbner,Doga Bayram,Health & Fitness,0.0,4,0.0,0.0,,0.9999999999999999,P2,Nutrition
wikifit – Kalorien Zähler Diät,Paul Thomae,Health & Fitness,0.0,11,0.0,0.0,,0.9999999999999999,P2,Nutrition
Стол №5,"ФОНД ""ПРОФМЕДФОРУМ",Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
FODMAP Friendly,Fodmap Friendly Pty,Medical,0.0,414,0.0,0.0,,0.9999999999999999,P2,Nutrition
VidaVida,Xpand Europe,Health & Fitness,0.0,4,0.0,0.0,,0.9999999999999999,P2,Nutrition
Oxalator - Low Oxalate diet. It’s easy!,Max Odnovolyk,Medical,0.0,4,0.0,0.0,,0.9999999999999999,P2,Nutrition
BMI Calculator: weight loss,ExaMobile,Health & Fitness,0.0,3,0.0,0.0,,0.9999999999999999,P2,Nutrition
Cofit - 我的專屬營養師,Cofit Healthcare,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Scalee - Weight Tracker,SILECI,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
MyNutriverso,Progeo srl,Health & Fitness,0.0,882,0.0,0.0,,0.9999999999999999,P2,Nutrition
Säure-Basen-Tabelle,eat app live,Food & Drink,0.0,141,0.0,0.0,,0.9999999999999999,P2,Nutrition
Fit4Friends - Weight Loss Comp,Carlin Fit,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
GolosiLongevi,Antiaging Italian Food srl,Food & Drink,0.0,2785,0.0,0.0,,0.9999999999999999,P2,Nutrition
Wegovy Weight Loss Tracker,Garrett Bundy,Health & Fitness,0.0,7,0.0,0.0,,0.9999999999999999,P2,Nutrition
Tracker2Go Calorie Counter,Byoni Lifestyle,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Glucose Guide,Glucose Guide,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Gluten AI,Winding AI,Food & Drink,0.0,0,0.0,0.0,,0.9999999999999999,P2,Nutrition
calorie.ai - Calorie Tracker,SSNB,Health & Fitness,0.0,6173,0.0,0.0,,0.9999999999999999,P2,Nutrition
FOODHAK: Nutrition Tracker App,Foodhak,Health & Fitness,0.0,1085,0.0,0.0,,0.9999999999999999,P2,Nutrition
perfect body app,Mohannad Amouna,Health & Fitness,0.0,3,0.0,0.0,,0.9999999999999999,P2,Nutrition
Body Measurement & Tracker,Oval Software Oy,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
My-Lipids,Euromultimedia S.r.l.,Medical,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Valea: Abnehmen für Frauen,SevenCooks,Health & Fitness,0.0,578,0.0,0.0,,0.9999999999999999,P2,Nutrition
My Eat Well - Diabète,My Good Life,Medical,0.0,0,0.0,0.0,,0.9999999999999999,P2,Nutrition
Carb Pilot,Dana Lewis,Health & Fitness,0.0,3,0.0,0.0,,0.9999999999999999,P2,Nutrition
BIOBALANCE,BIOBALANCE,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Carb Counter - SLCE,Sri Lanka College of Endocrinologists,Medical,0.0,13,0.0,0.0,,0.9999999999999999,P2,Nutrition
Wellos: Health Transformation,Healthline Networks,Health & Fitness,0.0,2537,0.0,0.0,,0.9999999999999999,P2,Nutrition
La mia dieta by Nutribook,Deasoft srl Semplificata,Health & Fitness,0.0,1414,0.0,0.0,,0.9999999999999999,P2,Nutrition
Spelt - simple calorie counter,Gus Gordon,Health & Fitness,0.0,4,0.0,0.0,,0.9999999999999999,P2,Nutrition
Shake That Weight,Shake That Weight,Health & Fitness,0.0,6,0.0,0.0,,0.9999999999999999,P2,Nutrition
Semaglutide  App for GLP-1,Kmish,Medical,0.0,3,0.0,0.0,,0.9999999999999999,P2,Nutrition
OpenNutriTracker,simonO,Health & Fitness,0.0,12,0.0,0.0,,0.9999999999999999,P2,Nutrition
"体重日志:体重记录及体重控制助手,减肥打卡记录软件",Beijing Youngsense Health Technology,Sports,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Easy Fast Tracker－FastMinder,Funn Media,Health & Fitness,0.0,7,0.0,0.0,,0.9999999999999999,P2,Nutrition
Potassium Counter & Tracker,First Line Medical Communications,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
ODESS Nieren/Dialyse,nephron-Verlag,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
BMI Calculator By Fittur,Fittur,Health & Fitness,0.0,218,0.0,0.0,,0.9999999999999999,P2,Nutrition
SelfDiet,Paolo De Rocco,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
MyFoodBio: Food Diary & Stats,Mark Gumbs,Health & Fitness,0.0,3,0.0,0.0,,0.9999999999999999,P2,Nutrition
밀리어리 - 식단 기록 및 관리,SEUNG YEOP YEOM,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Кремлевская  диета,Ivan Berezin,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Easy Diet Diary - Renal,Xyris,Medical,0.0,7,0.0,0.0,,0.9999999999999999,P2,Nutrition
Healthy Weight For Life,Honeysuckle Health,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Madietenligne,Madietenligne,Health & Fitness,0.0,581,0.0,0.0,,0.9999999999999999,P2,Nutrition
Lidl SilverCrest Food Codes,Muhammad Hassan,Food & Drink,0.0,3,0.0,0.0,,0.9999999999999999,P2,Nutrition
Protein Tracker+,Arda Sen,Medical,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
DFD (Digital Front Door),A. N. Computing,Health & Fitness,0.0,5,0.0,0.0,,0.9999999999999999,P2,Nutrition
Carb Tracker+,Arda Sen,Medical,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
MealWise - Meal Planner,Byung Chul An,Food & Drink,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Kilogram: AI nutrition tracker,Vector AI Srl,Health & Fitness,0.0,268,0.0,0.0,,0.9999999999999999,P2,Nutrition
Detox Diet Food Recipes,Riafy Technologies,Food & Drink,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Smart BMI & Health Calculator,Vicki Partridge,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Mon Coach santé Angel,eTherapists,Health & Fitness,0.0,373,0.0,0.0,,0.9999999999999999,P2,Nutrition
BMI for Kids - WHO Formula,Bhatti Enterprise,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
FoodIntake: AI Calorie Tracker,Henadzy Ryabkin,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Calorie Counter: Weight Loss,Sameh Aly,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
SCHLANK GEHT EINFACH lite,Tsigosys,Food & Drink,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
BMI calculator 24,WiSiMi productions,Health & Fitness,0.0,4,0.0,0.0,,0.9999999999999999,P2,Nutrition
Sukali: umax no sugar,jeremie Junior Mpakou,Health & Fitness,0.0,3,0.0,0.0,,0.9999999999999999,P2,Nutrition
